Mutual Information,-2.141479492187500000e+00
Mutual Information,-2.141479492187500000e+00
Mutual Information,-2.141479492187500000e+00
Mutual Information,-2.233320675782827891e+00
Mutual Information,-2.233320675782827891e+00
Mutual Information,-2.233320675782827891e+00
Mutual Information,-2.233320675782827891e+00
Mutual Information,-2.233320675782827891e+00
Mutual Information,-2.233320675782827891e+00
Mutual Information,-2.233320675782827891e+00
Mutual Information,-2.233320675782827891e+00
Mutual Information,-2.233320675782827891e+00
Student,-1.683980131795220547e+00
Fisher,-1.760103934926940283e+00
Fisher,-1.760103934926940283e+00
Fisher,-1.760103934926940283e+00
Fisher,-1.760103934926940283e+00
Fisher,-1.760103934926940283e+00
Fisher,-1.760103934926940283e+00
Fisher,-1.760103934926940283e+00
Fisher,-1.760103934926940283e+00
Fisher,-1.760103934926940283e+00
Fisher,-1.760103934926940283e+00
Fisher,-1.760103934926940283e+00
Fisher,-1.760103934926940283e+00
Fisher,-1.760103934926940283e+00
Mutual Information,-1.896949986392765908e+00
Mutual Information,-1.896949986392765908e+00
Mutual Information,-1.896949986392765908e+00
Mutual Information,-1.896949986392765908e+00
